産業革命以来、我々人類が頼り続けてきたエネルギー源、化石燃料は有限のものである。近年、化石燃料の枯渇が危ぶまれ、新たなエネルギー源の模索が続けられている。このエネルギー問題はそれ単独の問題ではなく、その他の々な問題とも絡みあった非常に複雑な問題である。加藤先生は化学反応を利用する立場から、新たなエネルギーシステムの構築を目指し、様々なアプローチを試みている。今回は先生の研究成果であるヒートポンプの新たな可能性や、先生が提唱 する独自のエネルギーシステムを紹介しよう。,エネルギーの未来を見据えて,加藤 之貴 ,62-2,62,工学院
経営環境や研究開発に関する『道しるべ』や『兆し』といったものを探すのが、技術経営という学問分野の役割の一つである。しかし、自然科学と比べると実際にどのような研究が行われているかの想像がつきにくい。そこで今回は、前半では、企業経営成功の手がかり探しの研究について、後半では、ナノテクノロジーが世の中に及ぼす影響について調査した研究を例に、技術経営戦略専攻・宮崎でどういった研究が行われているかについて見ていこうと思う。,新しい技術を世界へ,宮崎 久美子 ,62-4,62,環境・社会理工学院
化石燃料の枯渇、環境汚染などの諸問題により新たなエネルギー供給源として燃料電池が近年大変注目を浴びている。しかし、その燃料となる不純物の少ない純粋な水素は自然界にはほとんど存在しない。そこで、人工的な水素の製造、精製の研究が必要となる。多くの研究者が定常的な触媒による水素精製の研究を行っている。一方、今回訪れた相田では非定常操作という日本では珍しい独自の研究をしている。数ある研究の中で擬似移動層反応器を用いた水素精製について話を伺った。,「非定常」が重要なキーワード,相田 隆司 ,61-1,61,物質理工学院
かつての学歴社会の時代が終焉し、現在大学全入時代を迎えようとしている。そのような時代の変化の中で、教育環境が急激に変化していると同時に、教育の成果を測定する手段であるテストの役割も大きく変化している。一方でテストの様式については、昔から今の入学試験で行われているような様式を取っている。 だが近年、そのような日本のテスト状況を見直す動きが出始めている。今回ご紹介する前川先生も現在の日本のテストに疑問を持ち、新たなテストの開発に向けて研究に取り組んでいる。,真の公平を目指して,前川 眞一 ,61-2,61,環境・社会理工学院
人間は、より安全で快適な生活を求めて橋・堤防・道路・ダムといった構造物から、日々の生活に使用する身のまわり品に至るまで多くのものを生み出してきた。しかし、それらを製造したり使用したりすることに伴う様々な環境問題を通して、環境への負荷を可能な限り低く抑える配慮の大切さを認識させられることとなった。地球の環境を守ることが私達にとって重要な課題であることは、もはや疑いないだろう。上下水道や廃棄物処分場など土木の分野から環境を考える浦瀬先生の話を伺った。,環境中の微量物質を探る,浦瀬 太郎 ,61-3,61,工学院
東工大で発明されたことで有名な磁性材料フェライト。阿部・中川（貴）は、そのフェライトを用いた新たな技術の開発に日々取り組んでいる。,フェライトが拓く未来,阿部・中川 ,60-1,60,工学院
従来の強度型耐震構造に比べて耐震性能が高く、震度６強レベルの大地震にも耐えうる制振構造と免震構造。竹内では、様々な鋼構造に制振構造や免震構造の技術を適用する方法について研究している。,次世代の建築鋼構造に向けて,竹内 徹 ,59-1,59,環境・社会理工学院
エネルギー問題解決の可能性を秘めた燃料電池や、新たな蓄電装置として注目されつつある電気化学キャパシタ。脇では材料の微細構造を制御することで、これらの性能をより向上させることを目指している。,ナノの世界を操作する,脇 慶子 ,59-2,59,その他
音声や動画データの意味をコンピュータが認識し、分類できれば誰もが簡単に必要な情報にアクセスできるようになる。今回訪れた古井・篠田では音声に関する研究から動画像認識への応用まで様々な研究が成されている。,音・動画、その意味とは何か？,古井・篠田 ,59-3,59,情報理工学院
里ではアルミニウムやマグネシウムといった軽金属の研究に取り組んでいる。今回はその中でも省エネ化、省資源化の観点から鉄の代替材料として期待されているアルミニウムの研究について紹介しよう。,不思議なミクロ組織の世界,里 達雄 ,59-4,59,物質理工学院
現在の素粒子・原子核の実験は大型の加速器を用いた大がかりなものが主流となってきているが、今回紹介する旭では自作の実験装置で原子核、特にエネルギー的に不安定な原子核の研究を行っている。,原子核物理の新領域に挑む,旭 耕一郎 ,58-1,58,理学院
人らしい学習を実現するため、新たな画像認識システム「SOINN」を用い、自分で見聞きして物の概念を習得していくヒュ－マノイドロボットを作成しているである。,人らしいロボットをつくる,長谷川 修 ,58-2,58,工学院
ケーキなどの冷却材に使用されているというイメージの強いドライアイス。北川・塚越では、そのドライアイスを駆動力として評価している。リハビリ補助機から救助ロボットにまで応用可能な、流体による駆動力－フルードパワーの力を見ていただきたい。,フルードパワーで人助け,北川・塚越 ,58-3,58,工学院
人間の赤ちゃんは誰に教わるでもなく様々なことを学習していく。これは学習が自己組織化により行われているからである。伊藤では汎用性のある学習システムの記述を模索している。,キカイの育て方,伊藤 宏司 ,57-1,57,工学院
科学の発展によって引き起こされた環境問題を解決できるのは科学の更なる発展でしかない。 そう思われていた今日に新たな手法を展開する石川。今回はその手法について話を伺った。,環境科学の新たな視点,石川 忠晴 ,57-3,57,その他
物質は粒子であり波である。知識としては知っているが、実感できないものである。 しかし、上田先生が研究対象としているボースアインシュタイン凝縮は粒子と波の性質が顕著に表れた実に不思議なものである。,時をこえて、よみがえる物理学院,上田 正仁 ,56-1,56,理学院
糖が機械になる。糖の立体構造を利用し筋肉のように伸び縮みする糖鎖を作ることを研究しているのがここ湯浅である。 私たちの糖＝エネルギー源という固定観念をすてる時がもうそこまでやってきた。,糖鎖の新たな可能性を探る,湯浅 英哉 ,56-3,56,生命理工学院
より効率よく機械を制御させるか 井村では、制御の新たな形である時々刻々と最適な運動を求めさせるハイブリットシステム制御の研究を行っている。,新しい制御のカタチ,井村 順一 ,56-4,56,情報理工学院
中村では生体内でも最も謎に満ちた機関である脳の働きを再現することを目指し、脳のモデル化と実験を行っている。従来のような医学的立場ではなく、情報学者の見地から脳を切り拓いていくことによる新たな発見がここで見られるだろう。,人工脳の礎を築く,中村 清彦 ,55-1,55,情報理工学院
金嶋では地球内の成層構造に関する詳細なモデルを造る研究を行っている。 従来の地震波トモグラフィーでは検知できなかった細く複雑な構造を新たな手法を用いることで解決しようとする中村先生を追った。,地震波が伝える地球内部構造,金嶋 聰 ,55-2,55,理学院
流体の研究が始められてから180年。そして乱流が認識されてから120年。 このたび今までなぞだった乱流の構造を宮内・店橋先生方が解明するに至った。謎とされていたこの乱流の構造について先生がたから伺った。,流れを知り、流れを操る,宮内・店橋 ,55-4,55,工学院
中性子捕獲の起こりやすさを表す中性子捕獲断面積。その測定を通じ、中性子捕獲反応の起こりやすさが中性子の速さに比例するというv則の実証に成功した井頭を紹介する。,中性子を捉えて核心に迫る,井頭 政之 ,54-1,54,環境・社会理工学院
岡畑・森では、DNAを材料として用いる研究を行っている。脂質複合体イオンを結合させたDNAから、フィルムの作製を試みたのである。,生体から生まれる新素材,岡畑・森 ,54-2,54,生命理工学院
時代を見つめ都市を描く中井より、都市の景観問題と都市縮小という二つの研究テーマを紹介。これからの都市と私たちの関係。たまには立ち止まって考えてみるのも悪くない。,時代と歩む都市計画,中井 検裕 ,54-3,54,その他
都市部で頻繁に見られる逆L字型橋脚のほとんどは阪神大震災クラスの地震に耐えられない。そこで川島ではこの橋脚の耐震補強実験を通して、耐震基準制定を目指している。,暮らしを支える橋を目指して,川島 一彦 ,53-3,53,工学院
｢シンセシス｣－新たな機械システムの創造－ それが杉本・武田のテーマであり、ここでは今までにない独創的な機械システムの開発が進められている。,新たに拓く機械の地平,杉本・武田 ,53-4,53,工学院
『生命』を維持するために最も大切な要素は『調節』であるという観点から研究を行う。久堀先生のこの研究スタイルは生命の本質を見抜いた上で確立されてきたものなのだろう。,調節を知り、生命を知る,久堀 徹 ,52-1,52,生命理工学院
世界はこえに満ちている。生き物たちのこえ。彼らは自分たちの生き方を主張しているのだ、己が体を楽器にして。そうして想いを曲に託す。さまざまな動物によって奏でられた曲は重なり合い、やがて、協奏曲へと昇華されるだろう。,生き物たちの協奏曲,本川 達雄 ,51-1,51,生命理工学院
岡村では、冷却によって超伝導マグネットの性能を向上させる研究を行っている。岡村先生は、冷媒の超流動ヘリウムが持つ特性をうまく冷却に活用する方法を考え出した。,超伝導を支える冷却技術,岡村 哲至 ,51-3,51,工学院
バーチャルリアリティという考えが生まれてからしばらくの時間が経過した。その間に起こったコンピュータの飛躍的な発達によって、それはいよいよ実現可能な技術として私達の前に現れようとしている。,現実を描く新たなキャンバス,中嶋 正之 ,51-4,51,情報理工学院
人は自らの知覚をもとに、まわりでどんなことが起こっているかを知ることができる。金子では知覚についての様々な性質について研究している。心理物理学院とも呼ばれるその学問分野の研究とはどのようなものか、話を伺った。,目に見える世界の姿をめぐって,金子 寛彦 ,51-5,51,工学院
ヒートアイランド現象や集中豪雨など、近年、都市域で様々な特異な気象現象が見られるようになった。神田では、それらの現象がどのようなプロセスを経て発生しているのかを実測に基づいて研究している。,都市を眺める新たな視点,神田 学 ,50-1,50,環境・社会理工学院
代数幾何学の研究を行っている石井。今回はその中でも、石井先生の研究の中心である特異点について伺った。極度に抽象化され、数学者にしか理解できなくなった現代数学を、厳密さを省き、できる限り直感的に語っていただいた。,特異点に魅せられて,石井 志保子 ,50-2,50,理学院
現在、建物が次々に建てられているが、それらは、どのような点に焦点を絞って考えられているのか。安田先生に、ポーラ美術館の設計の話をしていただくことで、設計という行為の一面を伺った。,森に埋まる光の美術館,安田 幸一 ,50-3,50,工学院
激動する国際情勢の中で、国際的なリーダーシップはどのようなプロセスで執られるのか。地球環境政治などの事例を通じ多国間合意形成について研究している、蟹江を紹介する。,激動する国際情勢と向き合う,蟹江 憲史 ,50-4,50,リベラルアーツ
材料を加工して機能を持たせることは工業の基本である。村上･大竹は、素材の強度や耐性を劇的に高める製法を開発している。その技術のカギとなるのが、実用化の研究が始まった炭素系の新物質だ。,新世代の素材加工技術,村上・大竹 ,49-2,49,工学院
多面体や球はすべて「同じ」ものとみなし、それらに共通する性質を調べていく数学の研究をトポロジーという。ここ小島研では、コンピュータを用いた大規模な計算やシミュレーションを積極的に活用し、様々なトポロジーの問題を研究している。,「実験」から見るトポロジー,小島 定吉 ,49-3,49,理学院
物理学院の世紀といわれた20世紀、量子物理学院により今まで説明できなかった現象が次々と解明されるようになった。青柳教授も、量子物理学院によってナノオーダーの物理現象を解明しようとしている一人である。今回はすずかけ台キャンパスにある青柳を伺った。,電子を操るナノの技,青柳 克信 ,49-4,49,その他
現在、私達の生活を脅かしている様々な環境問題を解決するため、国家レベルでの取り組みが成されています。このような中、大塚・山中では化学者の立場から環境問題を解決するため、環境に優しい触媒反応プロセスを目指して研究を行っています。,化学と環境の調和を目指して,大塚・山中 ,49-5,49,物質理工学院
生物活動の本質とは生体内物質の相互作用、とりわけ酵素の反応である。ＡＴＰ合成酵素と分子シャペロンという二つの酵素から生物の本質を探究している吉田を訪れた。,酵素の謎を探る,吉田 賢右 ,48-3,48,生命理工学院
コンピュータのシステムは従来（2003年４月当時）「集中型」が用いられてきていた。しかし、このシステムは様々な問題がありシステムに変革が望まれていた。 そこで森先生は「自律分散型」のシステムを世界で初めて考案し、「集中型」の様々な問題を解決したのであった。,世界に広がる自律分散システム,森 欣司 ,48-4,48,情報理工学院
21世紀はアイディアの時代だと言われる。20世紀に飛躍的な高度化を成し遂げたIT（情報通信技術）だが、これからは、そのITを如何に活用するかが求められるのだ。飯島ではそんなITの活用法を様々な角度から提案している。,21世紀型IT活用法～FMGの挑戦～,飯島 淳一 ,47-1,47,工学院
炭素だけがナノチューブという構造を持つのだろうか。この疑問に答えるために高柳先生は「金」に注目し研究を進めた。その末に発見されたのが「金ナノチューブ」である。その過程にはどのような困難があったのだろうか。,ナノの世界で何が起きる！？,高柳 邦夫 ,47-2,47,理学院
構造物はそのデザインによってどのように見られるのか。我々が日々目にするどんな構造物にも、それを作った人間の意志が込められている。ここ斎藤では、より「自然」な視点から構造物のデザインを行っている。,構造物のデザインと景観論,齋藤 潮 ,46-2,46,環境・社会理工学院
圦本では、隕石に含まれる安定同位体に注目して分析することで太陽系の歴史を解き明かそうとしている。また、素早く正確な同位体の検出のために、新しい観測機器の開発を並行して行っている。,同位体で宇宙の歴史を探る,圦本 尚義 ,46-3,46,理学院
一昔前では、想像すらつかなかった新しい材料。形状記憶合金や自己再生機能をもった材料は、まるで生きているかのような挙動を私達に見せてくれる。今回、この未来の材料についてのお話を伺った。,材料は生きている！？,若島・細田 ,46-4,46,その他
我々の周りの至る所で情報は伝達されている。絶えず流れ続ける情報は常に正常であるとは限らない。そんな情報の信頼性を守るための研究に取り組んでいるのが藤原である。符号理論による藤原の取り組みに迫ってみた。,情報を守る理論の開拓,藤原 英二 ,46-5,46,情報理工学院
ここ西森ではスピングラスという一種の複雑な状態を統計力学を用いて研究している。またこのように複雑な系を扱う統計力学の手法を用いて、画像修復に取り組んでいる。さらに、西森教授の研究方針について伺った。,従来の物理の枠を越えて,西森 秀稔 ,45-2,45,理学院
日本の音楽とは一体何なのか。誰もが一度は考えたことがあるだろう。そのような身近な音楽を研究することで、日本人とは何者なのか、という問題について研究しているのがここ細川である。,日本の音楽文化を追って,細川 周平 ,45-3,45,リベラルアーツ
山村ではDNAで計算するというDNAコンピュータの研究をしている。DNAコンピュータに対して計算科学と生命工学院の両方の視点から開発している。この記事ではDNAコンピュータの原点から最新の研究を紹介している。,DNAが作り出す計算,山村 雅幸 ,45-4,45,情報理工学院
近年の科学技術の発展により、従来までのように専門分野に特化しただけの人材では物足りなくなってきています。今の時代に求められている研究者の姿を明らかにします。,次世代の研究者たちへ,石川 智久 ,44-1,44,生命理工学院
下河邊では微小な世界に関する様々な研究が行われている。ここでは、マイクロマシンと超精密位置決めに関するものを中心に、その研究を紹介した。,ミクロの世界の機械たち,下河邊 明 ,44-2,44,工学院
枝元では、固体表面での反応を研究しています。そのなかでも、電子の挙動に着目した素反応過程についてうかがいました。,表面という新世界への挑戦,枝元 一之 ,44-3,44,理学院
人と技術。発展し続ける技術と我々人間がいかにうまくつきあっていくか。梅室ではこれをキーワードに日夜研究を進めている。,技術と人間の間に,梅室 博行 ,44-4,44,工学院
ゼータと呼ばれる、素数のまとまりについて研究。行列式表示によるリーマン予想への挑戦を始めとする最先端（2001年９月当時）の研究について伺った。,ゼータの世界へようこそ,黒川 信重,43-1,43,理学院
我々の社会には国同士の交渉、企業間の競争などを始め、相手との駆け引きを考えなければならないことは多い。こうした社会現象をゲーム理論を用いて研究を行っている。,ゲーム理論で見る社会,武藤 滋夫 ,43-2,43,工学院
私達の生活に欠かせないものとなってる高分子化合物。ここ鈴木では「新しい重合反応を用いて新しい高分子を作る」をコンセプトに研究を行っている。43号では、その中でもシクロデキストリンという巨大なモノマーを用いた重合反応、溶媒を使わずに重合を行う固相重合を主に紹介している。,新しいポリマーへの挑戦,鈴木 将人 ,43-3,43,物質理工学院
生命の基本単位である細胞は、驚くべき複雑な仕組みで分裂を制御している。遺伝情報の詰まった染色体を分裂する二つの細胞に分配する仕組みについて濱口では調べている。,細胞の運動を解析する,濱口 幸久 ,43-4,43,生命理工学院
中川では、更なる記録の高密度化を目指し、広範囲にわたって磁気記録の研究が行われている。その中でも新しい磁気記録方式の実用化に向けた研究を紹介する。,記録の高密度化を目指して,中川 茂樹 ,43-5,43,工学院
独創的な手法を用いて、生体反応機構の解明を目指している。基礎から応用まで、幅広い可能性を持った研究について話を伺った。,サイエンスに挑む,半田 宏 ,42-2,42,生命理工学院
世の中のありとあらゆる物理法則を支配しているエネルギー。これからの発展のために人類はいかにしてエネルギーを利用していけばよいのか？ そんなテーマで多様な角度から研究しているのが岡崎・伏信である。エネルギー資源問題などに深く切り込んでいる。,エネルギー新時代の夜明け,岡崎・伏信 ,42-3,42,工学院
錯体の励起状態についての研究がなされている海津。そのなかで錯体の発光をテーマにした研究に絞り紹介をします。,錯体の発光を追う,海津 洋行 ,42-4,42,理学院
先端技術においては、人工膜が燃料電池などの装置の心臓部として欠かせない役割を果たしている。谷岡では、より高度な機能、今までにない新しい機能を目指して、人工膜の可能性を探っている。,膜という装置,谷岡 明彦 ,42-5,42,工学院
原子核理論を研究。QGPから原子核内で起こっている現象や、ストレンジネスを含むハイパー核を探る。,原子核では何が起こっている？,岡 真 ,41-2,41,理学院
高分子は細長い紐状の分子だけではない。様々な形の高分子を作り出す研究をしている手塚をうかがった。,「形」から見た高分子,手塚 育志 ,41-3,41,物質理工学院
文化人類学を専攻とする上田先生は、「癒し」という言葉の創始者である。そんな上田先生が病める現代社会についてどう考えているかを東工大生をも焦点に当てつつ伺ってみた。,「癒し」の先駆者,上田 紀行 ,41-4,41,リベラルアーツ
ロボット技術など、他分野への応用が期待される物体追跡技術の研究を行っている。ニューラルネットワークという仕組みを使った、他とは違った方向からのアプローチの方法などについて伺った。,動く物体を追跡するために,熊澤 逸夫 ,41-5,41,工学院
アイソトポマーに関するさまざまな研究。代表的な成果であるN2Oに関する研究について、そしてそれに関連する採取・計測の方法について紹介する。また、先生の環境問題に対する態度や研究の経緯についても伺った。,アイソトポマーの開く未来,吉田 尚弘 ,41-6,41,物質理工学院
生物のように多機能なロボットを目指し、それを実現する独自の構造を持つロボットの設計・製作、それに伴うセンサの研究等を行う。,ロボットに夢を託して,小俣 透 ,40-2,40,その他
新しい触媒反応の開発に取り組む。単核錯体では成し得なかった反応を進行させるべく、独自の製法によるクラスター錯体を応用している。,クラスター触媒反応の開発,鈴木 寛治 ,40-4,40,物質理工学院
地球惑星科学の研究において、圧縮装置はなくてはならないものです。この高橋は世界屈指の量の圧縮装置をそろえて様々な研究（火山、月、他の惑星など）をしています。,地球内部へ迫る,高橋 栄一 ,40-5,40,理学院
携帯電話のような移動通信の研究。電波の干渉などをコンピュータ上で再現するシミュレータを開発している。先生がこの研究をはじめた経緯もうかがっている。,エンジニアと大学,鈴木 博 ,40-6,40,工学院
超伝導物質の特性を利用して、電磁波の発振装置や、人間の脳のような仕組みを持つコンピューターのためのデバイスをつくる研究に取り組む。,超伝導体を用いた新デバイス,井口 家成 ,39-1,39,理学院
血圧を調整するホルモンと骨形成との関連、動脈硬化におけるカルシウム沈着のメカニズム等広範囲に研究を展開し、現代病対策の基礎を作る。,生物実験センターにようこそ,萩原 啓実 ,39-3,39,生命理工学院
必要とされる知識を全ては持っておらず、周囲の意見に影響される主体が、より合理的に意志決定を行うための方法を設計する等の研究を行う。,より良い意志決定をめざして,坂野 達郎 ,39-4,39,環境・社会理工学院
機械の鼻、匂いセンサーが様々な匂いに対して示す反応の予測や有効性に関する理論の確立、匂いの出所を探し出すロボットの開発に取り組む。,鼻を使わず匂いを嗅ぐ,森泉・中本 ,39-5,39,工学院
文理融合をテーマとして法学を扱うこのでは、法学と理工学院の関係性に重点をおき、法律の人工知能やネット犯罪に対する法、理系技術者の法知識の必要性などの視点から法学の数理的解析の研究を行っています。,東工大と法学の奇妙な関係,金子 宏直 ,38-1,38,リベラルアーツ
与えられた情報を元に目的を達成するための最も相応しい手段を選び出すことを最適化と言います。ここでは、その最適化を数学とコンピュータを駆使して研究しています。その成果はいろいろな場所で応用されています。,より速く、より効率的に,小島 政和 ,38-2,38,情報理工学院
宇宙、それは人間にとって未開の地です。ここでは故障した人工衛星の回収、修理や宇宙空間で動くロボット、小型人工衛星の開発などの研究を通じて宇宙のさらなる開発を目指しています。,宇宙で使う道具を作ろう！,松永 三郎 ,38-4,38,工学院
このでは教育に関して様々な研究をしていますが、記事では特にコンピュータ関連のことを取り上げています。より使いやすくするためのユーザーインターフェイスやコンピュータの学習支援システムについて扱っています。,人に優しく、使いやすく,赤堀 侃司 ,38-5,38,情報理工学院
生体高分子を原子間力顕微鏡を用いて力学的に解析している。試料に外力を加え、その形状の変化や力学的な特性を観察する。,生物の解析法 －力学編－,猪飼 篤 ,37-1,37,生命理工学院
材料力学を中心に扱っている。材料強度の評価、非破壊検査、樹脂の開発や電子回路の強度問題など、幅広い分野を研究している。,形ある物、必ず壊れる,渋谷・井上・岸本 ,37-2,37,工学院
集積回路設計の自動化の研究。多数の素子を最小面積に配置する問題を取り扱っている。従来の方法を遥かに上回る性能を実現した。,詰め込むことは良いことだ,梶谷 洋司 ,37-3,37,工学院
らせん構造をとるポリペプチドについての研究。温度を変えることで右巻きから左巻きへ分子構造が変わる理由を研究している。,驚異の瞬間七変化!?,古屋 秀峰 ,37-5,37,工学院
人間が機械や環境とうまく接していくための学問である人間工学院を扱う。新幹線を運転する際の眼球運動などを測定して人間の動作をシュミレートし、安全性の向上に役立てる。,「人間」を工学院する！？,伊藤 謙治 ,36-1,36,工学院
通常の超伝導体とは違った振る舞いをする第二種超伝導体の振る舞いを、量子力学を用いて説明する。極低温システム研究センターの紹介。,極低温 静かな世界は大騒がせ,大熊 哲 ,36-2,36,理学院
土木工学院の中でも「土」を研究対象とし、建造物の基礎部分の地盤における挙動を予測する地盤工学院を扱う。遠心模型実験装置の紹介。,遠心力で地盤の性質を探る,竹村 次朗 ,36-3,36,工学院
LANDFALLで初めて訪れた教職系の研究室。動物の行動に注目し、効率のよい問題解決にむけての学習・思考過程を分析する。,心の世界を覗いてみる,中川 正宣 ,36-4,36,その他
中空糸膜を使った分離プロセスについて研究している。中空糸膜の用途、逆洗と呼ばれる操作の効率化について。,膜分離プロセスでの最適化を図る,吉川 史朗 ,36-5,36,物質理工学院
古典力学の運動はハミルトン系と呼ばれる方程式系により記述される。その系を用いて、力学の運動方程式の解の、時間無限遠方での挙動を考える。,数学で見る現代の古典力学,伊藤 秀一 ,36-6,36,理学院
建築の計画を立てる考え方を調べるために使う、スキーマグラマーという建築の規則性について研究している。,進化する建築,青木 義次 ,35-2,35,環境・社会理工学院
学問の分野では他の分野が少なからず関わっている。ここ草津白根火山観測所では唯一、化学科として火山の研究をしている（1998年12月当時）。,「化学科」としての火山観測,大場武・草津白根火山観測所 ,35-5,35,理学院
ＧＴＰ結合タンパク質は体内のブレーカの働きをしている。その仕組みやＧＴＰの働きについて紹介している。,体内ブレーカ GTP結合タンパク質,上代・伊東 ,35-7,35,生命理工学院
藤本先生が行っている希薄なプラズマである無衝突プラズマの研究、助手の小林先生が行っている弾性波による惑星内部構造に関する研究の紹介。,プラズマの世界と、惑星の内部構造,藤本 正樹 ,34-1,34,理学院
赤塚で行われている様々な研究の中でも、少し前に理論が完成した「無害な原子力から自ら整合性を有する原子力」の紹介。,「無害な原子炉」？,赤塚 洋 ,34-2,34,環境・社会理工学院
液晶の分類と基本的な性質、および様々な液晶の解析方法のうち、SHG測定により液晶表面を解析する仕組みについての紹介。,液晶の世界を探る,竹添 秀男・石川謙 ,34-4,34,物質理工学院
画像処理の中でも文字をベクトルに変換することによるパターン認識、画質の落ちが少なくデータ量の少ない画像圧縮に関する研究の紹介。,画像処理と線形代数,山下 幸彦 ,34-5,34,情報理工学院
インターネットの普及は私たちの暮らしを便利にする。しかし同時にセキュリティの問題が無視できなくなってきた。この記事ではセキュリティを成り立たせる暗号について説明している。,暗号が暮らしを変える,黒澤 馨 ,33-2,33,情報理工学院
氷河は神秘的なものである。この記事では氷河に起きている現象を科学的に説明している。,人呼んで雪氷生物学！,幸島 司郎 ,33-3,33,生命理工学院
使いやすい機械を作るためには、音、振動、運動の関係を無視できない。それを、ＣＤプレイヤー等の身近な例で説明している。,人にやさしい機械を作ろう,長松・大熊 ,33-4,33,工学院
ガラス状物質、この物質は結晶ではなく液体であるという。本ではクラスターという観点からこの物質の構造について研究している。,偏った液体～液体の不均一性を求めて～,小國 正晴 ,32-1,32,理学院
廃植物材を再利用するときに障害となる物質リグニン。このでは茸の一種であるヒトヨタケのDNAを解析することでリグニンを分解する酵素を開発している。,遺伝子の研究から再利用へ,宍戸 和夫 ,32-2,32,生命理工学院
核磁気共鳴NMR。MRIに応用され、ガン細胞の発見に用いられるこの手法を用いてゲルにおける刺激応答のメカニズムを研究しているのが、ここ安藤である。,見えないものを見る技術,安藤 勲 ,32-3,32,物質理工学院
今日、コンピュータを用いて様々な現象のシュミレーションができる。本ではそれを１００倍速くする新しい計算法、スペクトル差分析法を研究している。,より速く、より正確に,持丸 義弘 ,32-4,32,情報理工学院
ドイツから送られてくるデータを元にした陽子や中性子などを構成するクォークおよびクォークの間で作用する素粒子グルーオンの研究,物質の根源に光を,柴田 利明 ,31-1,31,理学院
分子を作る段階で選択的に目的のものだけを作る方法、「不斉合成」に新しい局面をもたらす画期的な方法の研究,握手できない間柄～迷宮の対掌体世界,三上 幸一 ,31-2,31,物質理工学院
橋の計画、デザイン、設計から橋の補修、メンテナンス方法に至るまで、つまり、橋の誕生から老後に至るまで扱っており「橋の医学」と呼べる。,橋の“臨床医学者”の役割とは,三木 千壽 ,31-4,31,工学院
パイロットシンボルという信号についての新方式の利用法と生体の神経回路網などで、模擬したニュートラルネットワークに関する研究,信頼性の高い通信システムをめざして,坂庭・渋谷 ,31-5,31,情報理工学院
岡田で発見された、従来に比べて誤差のないレトロポゾンを用いたＤＮＡレベルの方法で、進化の系統を明らかにしようとしている。,ＤＮＡから進化が見える,岡田 典弘 ,30-1,30,生命理工学院
光、電子、原子などの性質、本質に迫ってその正体を明らかにし、それを用いて新しい素子を開発し、光コンピュータを作り出そうと言う研究。,材料に秘められし可能性を求めて,南 不二雄 ,30-2,30,理学院
ノイズを精密に測定するために必要な電波暗室のダイエットと、情報を電気でなく光の形で高速処理する光回路の研究という2つの研究。,夢の電波吸収体、幻の光回路,内藤・水本 ,30-4,30,工学院
環境ブームと相まって太陽電池への関心は現在非常に高まっている。本では理想の太陽電池を求めて２つの電池について見ていき、これからの太陽電池についての展望を眺める。,進化し続ける太陽電池,小長井・山田 ,29-1,29,工学院
梶では「科学史」を扱っている。梶先生は中でもロシア科学史、特に周期律を作ったメンデレーエフに焦点を当てている。,メンデレーエフでロシアを斬る～科学史の役割,梶 雅範 ,29-3,29,その他
新素材は日進月歩の勢いで開発されている。その中で、高分子の合金とも言える「ポリマーアロイ」について研究しているのがここ井上だ。,プラスチックの可能性を探求して,井上 隆 ,29-4,29,工学院
多数の糖がつながったものを糖鎖という。また、糖鎖は細胞の顔と言われる。この顔を研究しているのがここ山形だ。,細胞は生きるも死ぬも糖鎖次第,山形 達也 ,29-5,29,生命理工学院
走査型電子顕微鏡での最古の生命の化石の証明など地球の歴史を探ろうと言うことから発展して生命とは何かという事まで探ろうとしている。,全 地 球 史 解 読 計 画,丸山 茂徳 ,28-2,28,理学院
建物で生活する人々を騒音や雨・寒さ等から守るエントロープとしての機能を持つコンクリートに重点を置いて研究している。,快適で長持ちする建物を建てる,田中 享二 ,28-3,28,その他
宇宙論というテーマに取り組み、具体的には時空の歪み、ブラックホールと特異点、我々の宇宙の形は何かと言うこと等を研究している。,宇宙は大きな大きな実験装置,細谷・石原 ,28-4,28,理学院
情報、機械の研究なども通じ、ゴルフのインパクトの原理と道具と市民ランナーのためのランニングシューズはどうあるべきかという研究の紹介。,楽しみ追求の科学 ～スポーツ工学院～,宇治橋 貞幸 ,28-5,28,環境・社会理工学院
大橋での研究内容は実に多岐にわたるが、Ｘ線構造解析で結晶構造を見たり、ラミセ化という反応における結晶中の分子の動きを見たりと、“ものを見る”ということを中心に研究を行っている。,誰も見たことないものを見よう,大橋 裕二 ,27-1,27,理学院
機械知能システム学科では「人間にやさしいものを産み出す」ことを目標としている。本記事では、林・岩附の研究テーマの中心である「サイレントテクノロジー」と「超精密ロボット」について紹介している。,人にやさしい機械をめざして,林巌・岩附 ,27-2,27,工学院
柴山では並列分散的に動作するソフトウェアについて研究している。本記事では分散システムと並列オブジェクト指向を紹介している。,たくさんのコンピュータをどう使う？,柴山 悦哉 ,27-4,27,情報理工学院
よりよい都市を作り出すために必要な都市計画について、深尾先生が指導をされた自由が丘商店街活性化モデル事業を例にお話を伺った。,街というシンフォニーを求めて,深海 隆恒 ,26-1,26,環境・社会理工学院
深尾では半導体技術を利用して、電力の損失をなるべく少なく効率よく利用する電力制御の研究をしている。その代表であるベアリングレスモータについて紹介する。,電力をもとに限りない高性能を,深尾 正 ,26-2,26,工学院
